,0
0,2.1965561238916655
1,2.422536648350379
2,2.104443076894551
3,2.027708636370082
4,1.966945333349823
5,2.08065621155225
6,2.0568454943661147
7,2.178495581617982
8,2.0791651135338554
9,1.9768692447659308
10,2.0114184214818405
11,2.141835096883452
12,2.078810760104244
13,1.952921910003765
14,2.1846800412770704
15,2.1831094155717095
16,2.0460838761251363
17,2.0746361469223658
18,2.0794476381068185
19,1.937147965661062
20,2.136042420646287
21,2.047493594743606
22,2.0820265280508257
23,2.4485815967140168
24,2.1835966593606986
25,3.1481918905294672
26,2.2051635188305476
27,2.0607069162391607
28,2.238680946270069
29,2.0431456510125816
