,0
0,20.422736999999994
1,18.958809999999996
2,19.197819999999993
3,20.129386666666665
4,19.601352500000004
5,20.5174
6,20.807954999999996
7,20.57376999999999
8,20.499311666666657
9,21.031915000000005
10,20.787374999999997
11,19.935794999999995
12,21.08050999999999
13,20.806255
14,20.307988333333334
15,20.961294999999986
16,20.515814999999996
17,18.832359999999998
18,20.495719999999995
19,21.632549999999995
20,19.629679999999993
21,20.298914999999994
22,20.065149999999992
23,19.39005
24,18.408914999999993
25,23.009244999999993
26,20.884199999999986
27,20.262355000000003
28,20.758594999999996
29,20.614532500000006
