,0
0,21.785806167875393
1,20.941816820343444
2,20.512466864420603
3,17.75167372808646
4,19.362632884423924
5,21.041067733819165
6,21.579155527495065
7,22.485265938478392
8,19.824007124012144
9,23.33838344857786
10,20.207372738313133
11,19.653672700361025
12,17.73402570609033
13,19.167388575542702
14,17.173655299229914
15,21.754097817465734
16,22.790574534142216
17,19.97499616579536
18,22.157163278404937
19,20.509083081537643
20,18.159688994262694
21,20.17014561479071
22,17.933549638142793
23,18.290531237708443
24,19.075818758473048
25,22.07377834899955
26,21.610443205987572
27,20.436425241707177
28,21.446362278182203
29,20.25125054733007
