,0
0,2.1978517921288674
1,2.256825526308095
2,2.115923839876151
3,2.0681690754878743
4,2.0781078967619004
5,2.117248435165423
6,2.090013323059302
7,2.1368451399046218
8,2.1307697035280917
9,1.976832389326364
10,2.0493903857503697
11,2.1700483533674904
12,2.095407599674333
13,2.0704173438841975
14,2.139085665760823
15,2.0525347690012583
16,1.989233703861765
17,2.1052813595137185
18,2.0571590710990275
19,2.050378988766252
20,2.2519377834017344
21,2.018999020792974
22,2.0258116889213627
23,2.1737987864738875
24,2.133071692211118
25,2.090643922402511
26,2.0971948107349467
27,2.174308948065715
28,2.197325919795664
29,2.0117525951604764
