,0
0,21.556136305809716
1,20.026757188684822
2,24.701819915094514
3,17.69593228746848
4,19.470887649084265
5,20.486552280695008
6,20.227031120401318
7,21.722473119874433
8,21.388879947502716
9,22.970350333163534
10,21.380444407257656
11,20.028788590289555
12,22.990133556610775
13,20.0190493366642
14,20.12839452377617
15,17.30553542525538
16,21.80806098878851
17,20.780490592070187
18,17.40545388748821
19,23.460126551756442
20,19.168397174667202
21,20.589131349757302
22,20.295792176179656
23,14.276624603046162
24,22.965523235520344
25,19.40123232678551
26,19.946685744202924
27,23.304526993380478
28,16.681006339586556
29,19.420064913481813
