,0
0,21.141235
1,20.221300000000006
2,23.43260500000001
3,19.075206249999997
4,19.48455
5,19.7783
6,20.904546249999996
7,19.948454999999992
8,21.949189999999998
9,21.042754999999993
10,20.3614675
11,20.714755
12,20.97775999999999
13,20.72452499999999
14,20.676564999999993
15,17.952940714285713
16,21.126865000000002
17,19.672845
18,18.934867500000006
19,21.313174999999987
20,20.20462
21,22.061755
22,20.30402499999999
23,17.682815000000005
24,21.657949999999996
25,20.830980000000004
26,19.52893
27,21.441839999999992
28,18.730579999999993
29,19.878515
