A.784,-0.144079670396511
A.776,-0.143997603353291
A.538,-0.137274965276636
A.794,-0.124181122656149
A.238,-0.124013514035448
A.643,-0.121111883792516
A.806,-0.120974988740976
A.537,-0.120735043758695
A.788,-0.118872454224135
A.494,-0.1172134033192
A.648,-0.117041933662544
A.594,-0.115552575248629
A.491,-0.113636477691419
A.103,-0.113515080093909
A.239,-0.112315771330636
A.613,-0.112147385941263
A.792,-0.111894993691082
A.641,-0.11150795053539
A.866,-0.111135417832653
A.612,-0.109063710156244
A.293,-0.106474052309434
A.194,-0.106141007822819
A.240,-0.105875812643704
A.868,-0.105753477672335
A.540,-0.104801309667084
A.493,-0.104126028993098
A.96,-0.103875424831863
A.644,-0.102641514353464
A.781,-0.102361299088823
A.193,-0.101599162190413
A.237,-0.101261213698701
A.773,-0.099396031740791
A.799,-0.097341029376366
A.798,-0.096994434805954
A.191,-0.096990484151851
A.770,-0.09409384766284
A.779,-0.094058329540492
A.653,-0.093523954918183
A.173,-0.093186482074521
A.192,-0.092155553578902
A.175,-0.091763410692764
A.177,-0.091687985030238
A.95,-0.089674643617684
A.496,-0.087581698123402
A.654,-0.087428638289137
A.797,-0.086338621190914
A.536,-0.085973296756305
A.488,-0.085755175539363
A.591,-0.085194716128648
A.867,-0.084844213639923
A.236,-0.084484226310814
A.793,-0.08448368970018
A.304,-0.083664198409331
A.655,-0.083105687484514
A.857,-0.082910371292567
A.174,-0.082174307615699
A.585,-0.081092428275212
A.104,-0.080794714531311
A.660,-0.080452726425153
A.593,-0.080145253788137
A.571,-0.079924386808768
A.178,-0.07925777948442
A.301,-0.078152679685775
A.495,-0.077616735727021
A.292,-0.0765692554954
A.76,-0.07655598483228
A.651,-0.076005200247072
A.258,-0.075575834662183
A.106,-0.075205598249923
A.9,-0.075028539854394
A.652,-0.074877737929568
A.597,-0.074811737158901
A.610,-0.074444227429023
A.803,-0.073728727864829
A.489,-0.073708177214482
A.570,-0.073648361240519
A.176,-0.07336177703718
A.638,-0.073282753730658
A.381,-0.073025589690666
A.107,-0.071981423140879
A.499,-0.071907919979015
A.99,-0.071525861344025
A.865,-0.071208279614756
A.588,-0.070561133867321
A.569,-0.070241219169828
A.860,-0.070091521765917
A.77,-0.069931376770911
A.78,-0.069880239971296
A.423,-0.069815342628507
A.541,-0.069694746873255
A.787,-0.069634791166935
A.520,-0.06916675391481
A.294,-0.069003422292306
A.498,-0.068900079523629
A.422,-0.068877654117283
A.642,-0.06869778851839
A.649,-0.068456973088474
A.492,-0.068405394143716
A.490,-0.067238196574388
A.305,-0.066995809048643
A.609,-0.065760457210734
A.420,-0.065737091185396
A.165,-0.065474373716926
A.586,-0.065380932303525
A.425,-0.065225290184038
A.589,-0.065210504710322
A.424,-0.064790519493028
A.858,-0.064730941119019
A.639,-0.06444343591585
A.861,-0.064320192333597
A.280,-0.063928821406277
A.864,-0.063155540504767
A.418,-0.063142295387273
A.273,-0.063042658580804
A.511,-0.062585597102236
A.88,-0.062296848341401
A.844,-0.061818074479268
A.286,-0.061386191578687
A.249,-0.061086982423905
A.195,-0.060984005928455
A.279,-0.060865553446881
A.262,-0.060840379170785
A.89,-0.060647220577222
A.497,-0.060425043458428
A.179,-0.060295001756611
A.75,-0.060212804633711
A.243,-0.060046361335799
A.102,-0.059707511264104
A.163,-0.059062845478348
A.778,-0.058600851705922
A.539,-0.058374115607019
A.276,-0.058085755488374
A.647,-0.057962002988839
A.608,-0.057746914829386
A.902,-0.057429302265742
A.645,-0.057405207076783
A.543,-0.05737377710243
A.611,-0.056705970908763
A.380,-0.056701393178719
A.382,-0.056680804349195
A.590,-0.056170596774035
A.650,-0.056098645168844
A.604,-0.055420284914051
A.101,-0.05526595083458
A.235,-0.055026103377652
A.275,-0.055015116509659
A.278,-0.055015116509659
A.244,-0.054383377189712
A.10,-0.054224413252871
A.661,-0.053937047682727
A.618,-0.053937047682727
A.600,-0.053152295120405
A.300,-0.052879455078112
A.161,-0.052867476265304
A.246,-0.052358928035323
A.603,-0.050933704362526
A.159,-0.050648301484548
A.483,-0.050646017353456
A.285,-0.050480537253234
A.298,-0.050063246215181
A.296,-0.049773437855806
A.804,-0.049635044881357
A.306,-0.049128349883074
A.394,-0.048501092850848
A.184,-0.048384478285284
A.790,-0.048190385217645
A.592,-0.048176735137548
A.105,-0.048069996912336
A.862,-0.047758005303355
A.302,-0.046895786323454
A.383,-0.046712727043186
A.307,-0.046449686010741
A.596,-0.046401199890513
A.582,-0.046341250019853
A.97,-0.045379613793789
A.617,-0.045365047812608
A.521,-0.044424450954659
A.397,-0.044316240149957
A.248,-0.044024669246238
A.208,-0.043575806218605
A.303,-0.043110022034785
A.392,-0.042883367748848
A.252,-0.042818057093218
A.774,-0.042699006042951
A.800,-0.042699006042951
A.253,-0.042218534144843
A.859,-0.041752345492636
A.92,-0.04165228429876
A.160,-0.041301346268669
A.820,-0.040231755754951
A.393,-0.039828804463568
A.395,-0.039409063674833
A.100,-0.039263928127012
A.615,-0.039238215429187
A.250,-0.038827949224384
A.289,-0.038823386571189
A.584,-0.038487816963449
A.913,-0.038148105897203
A.260,-0.037904620295152
A.421,-0.037863311618113
A.485,-0.037570005462461
A.271,-0.037341485648471
A.849,-0.036953673273186
A.245,-0.036893974325381
A.903,-0.03640083368218
A.636,-0.036302647706918
A.487,-0.035882164080049
A.272,-0.035596119375199
A.182,-0.035437690851688
A.547,-0.035423411186155
A.936,-0.035348232891136
A.98,-0.035346555866325
A.288,-0.035141823446243
A.796,-0.034893799278077
A.863,-0.034210293263602
A.637,-0.033919527168023
A.281,-0.03365749382133
A.518,-0.03329525994815
A.663,-0.033080061068776
A.662,-0.032998508401732
A.616,-0.032908579099165
A.242,-0.032841044055727
A.625,-0.032810025384503
A.270,-0.032740653026538
A.567,-0.032224459176069
A.158,-0.032088168270539
A.602,-0.031626086819985
A.598,-0.031624452133583
A.241,-0.031416094211338
A.814,-0.031153284029128
A.811,-0.030964108195672
A.535,-0.030683771744713
A.486,-0.030554949874157
A.658,-0.030397823355607
A.259,-0.030191001852897
A.417,-0.030107412114805
A.419,-0.029515149356539
A.512,-0.029431997785079
A.601,-0.029398401980466
A.568,-0.029304930315423
A.267,-0.029234343634405
A.524,-0.028702528295701
A.287,-0.028288311297619
A.247,-0.028104431339447
A.189,-0.028003889550209
A.566,-0.027898845889812
A.595,-0.027526393203618
A.851,-0.027503374447433
A.181,-0.027478947574516
A.938,-0.027316526678806
A.646,-0.02729032251792
A.515,-0.027073315981728
A.444,-0.026546111302185
A.937,-0.026078589317489
A.261,-0.025946753834606
A.827,-0.025940844911856
A.640,-0.025818325471253
A.205,-0.025489630736874
A.621,-0.025278599792086
A.623,-0.024981920682397
A.664,-0.024925247533238
A.154,-0.024704189169298
A.801,-0.024513534278395
A.156,-0.024468338127791
A.620,-0.024466315938525
A.519,-0.024277858612033
A.599,-0.024145743298223
A.772,-0.023891060730383
A.514,-0.023848848846047
A.277,-0.023688833892776
A.550,-0.023252709503123
A.914,-0.022833598411872
A.157,-0.02277441546324
A.574,-0.022676038576985
A.467,-0.022245039880258
A.290,-0.022193089904006
A.197,-0.021894470678554
A.183,-0.02184703102474
A.775,-0.021769068843327
A,-0.021753857347193
A.846,-0.021624912139447
A.416,-0.021547510541545
A.85,-0.020930238759391
A.108,-0.020767319163021
A.257,-0.020283368143814
A.93,-0.020078665266285
A.549,-0.019392632091041
A.580,-0.019270259499987
A.251,-0.0191979750873
A.1,-0.018856159474494
A.256,-0.01856012240075
A.624,-0.018414547325542
A.484,-0.018389481558119
A.79,-0.018379500904848
A.155,-0.018344105410769
A.576,-0.018305358448047
A.435,-0.018154028082493
A.443,-0.017897874142053
A.816,-0.016965310056453
A.545,-0.016890357726163
A.522,-0.016715379760067
A.384,-0.016554861989339
A.626,-0.016361587426853
A.234,-0.016103658067441
A.736,-0.015931678127783
A.737,-0.015931678127783
A.791,-0.015444766173513
A.544,-0.015436282518539
A.185,-0.015316358790076
A.554,-0.015074121943951
A.701,-0.014530636803449
A.232,-0.014241698718432
A.829,-0.014237045233901
A.850,-0.014237045233901
A.889,-0.014161993823584
A.391,-0.014052547399698
A.295,-0.013747974323703
A.94,-0.013738390698342
A.516,-0.013585624722503
A.166,-0.011226137529983
A.548,-0.011102611895671
A.583,-0.011006899607729
A.815,-0.010895576496693
A.565,-0.010751097613944
A.274,-0.010464313809856
A.782,-0.010056429859375
A.84,-0.009951066716902
A.180,-0.009657957449173
A.233,-0.009522976892888
A.5,-0.009164359166997
A.823,-0.00894379768681
A.888,-0.008803254496991
A.401,-0.007570430009684
A.162,-0.00756350399239
A.825,-0.00738081776667
A.686,-0.00693340419823
A.526,-0.006927293572879
A.552,-0.006844440577379
A.551,-0.00674006885622
A.427,-0.006687626024808
A.478,-0.00660183753104
A.555,-0.006473048378582
A.87,-0.005591193420965
A.11,-0.005486233904897
A.297,-0.005376196214502
A.482,-0.005201343789854
A.291,-0.004897027633645
A.581,-0.004831751544749
A.628,-0.004766011027247
A.170,-0.004564602557504
A.284,-0.004541370445452
A.2,-0.004477791284638
A.204,-0.004456271287843
A.635,-0.004365917862918
A.553,-0.004061092517402
A.587,-0.003963897556299
A.572,-0.00395377689159
A.546,-0.00393245851908
A.665,-0.003462014666434
A.687,-0.00318768779926
A.795,-0.003100768617334
A.426,-0.002989693076975
A.390,-0.002913460952321
A.689,-0.002812239173438
A.614,-0.002784329165608
A.466,-0.002708589437497
A.842,-0.002503790676769
A.838,-0.002394577048101
A.91,-0.002102562769292
A.682,-0.001997629506886
A.90,-0.001532887129949
A.7,-0.001141209823995
A.255,-0.000727572759934
A.893,-0.000567986078008
A.523,-0.000402181345944
A.428,-0.000194050440537
A.887,0.000234265833187
A.542,0.001129867454272
A.436,0.00157692471881
A.856,0.001577896457262
A.308,0.00159288692332
A.769,0.001635371902689
A.531,0.001883816109197
A.525,0.002523188393902
A.841,0.002857203824722
A.897,0.002942028868538
A.299,0.002992697568079
A.577,0.003189071749174
A.691,0.003291862120462
A.685,0.004050407091311
A.402,0.004236119797414
A.656,0.004456063797663
A.683,0.004619868070835
A.406,0.004826488375324
A.817,0.004831751544749
A.892,0.004987624444804
A.828,0.004992195623725
A.172,0.005143698962814
A.407,0.005216338006435
A.452,0.005246843565901
A.152,0.005465568931703
A.633,0.005532927599038
A.605,0.005625322292916
A.855,0.006059972004817
A.578,0.006169599802603
A.805,0.006185590036961
A.282,0.006419174060579
A.742,0.007228861755964
A.385,0.007314357480896
A.684,0.007538696235442
A.659,0.007716341770936
A.681,0.007979277134591
A.198,0.008256681434257
A.213,0.008842605922288
A.840,0.008870510222119
A.429,0.009034383583767
A.387,0.009493087061134
A.898,0.009547463946851
A.839,0.009652460251174
A.453,0.010358360274195
A.500,0.010381288806153
A.322,0.010881772905358
A.80,0.011126688743609
A.622,0.011249969459608
A.939,0.011361972495749
A.619,0.011475428654051
A.254,0.011493477531489
A.666,0.011657595368583
A.783,0.011715306569428
A.631,0.011998259165894
A.283,0.01225784485657
A.705,0.012635825890997
A.900,0.012857922356568
A.852,0.012919197127139
A.388,0.012936744650412
A.896,0.012949172062469
A.207,0.014179227866768
A.480,0.01473387399452
A.8,0.014814477986455
A.780,0.014926173389739
A.709,0.014934401714919
A.190,0.015169054873311
A.164,0.015652889781325
A.607,0.015908043977574
A.629,0.016193761579687
A.109,0.016322574161028
A.454,0.016416622165132
A.64,0.016672213168799
A.431,0.017031421694572
A.630,0.017394510046896
A.370,0.017545656577317
A.899,0.017684852427236
A.833,0.018218813698603
A.632,0.018470686517562
A.201,0.018580800088652
A.704,0.018806691533527
A.824,0.018852199679404
