,0
0,20.494938447873835
1,18.98166367617553
2,22.59409852277527
3,20.219720002042664
4,20.134076986055504
5,21.373854897045483
6,18.29597788207019
7,22.99174967352826
8,23.055738471229407
9,20.292704665732348
10,15.495492072204836
11,24.86396186566691
12,19.91578476638456
13,25.71377123558466
14,16.462232350636246
15,17.712870061191644
16,27.415936586686552
17,21.253624149042764
18,10.706551966635663
19,20.74445461609257
20,22.30906707715285
21,20.733304507393935
22,15.232843411939818
23,11.052998275199643
24,22.513900547480866
25,28.546399832005704
26,25.562627729501727
27,20.243952066949802
28,16.16290540628711
29,18.115098251433658
